,SFC,OPERATION,Unique concatenate(DESCRIPTION),Unique concatenate(ITEM_GROUP),Unique count(DESCRIPTION),ITEM_NO,QTY,ROUTER,STEP_ID,RESRCE,WORK_CENTER,QTY_STARTED,QTY_COMPLETED,QTY_DONE,QTY_SCRAPPED,QTY_NON_CONFORMED,ELAPSED_TIME,ELAPSED_QUEUE_TIME,PREVIOUS_RESOURCE_BO,SFC_DONE,SHOP_ORDER_BO,DATE_TIME,ITEM_DESCRIPTION,ITEM_TYPE,OPERATION_DESCRIPTION,TYPE,SPECIAL_INSTRUCTION,RESOURCE_DESCRIPTION,SETUP_STATE,SETUP_DESCRIPTION,WORKCENTER_DESCRIPTION,WC_CATEGORY,WC_TYPE,SHOP_ORDER,QTY_ORDERED,QTY_RELEASED,QTY_DONE_SO,CUSTOMER,TRANSFER_SITE,PROCESSING_TIME_SECS,WAITING_TIME_SECS,DESCRIPTION,case:concept:name,concept:name,org:resource,time:timestamp
7,846534107,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,22864,40742,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",29-05-2020 17:08:50,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,22.864,40.742,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,29-05-2020 17:08:50
8,846534107,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,5,56280,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",29-05-2020 17:09:52,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.005,56.28,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,29-05-2020 17:09:52
9,846534107,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,46928,41033,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",29-05-2020 17:10:48,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,46.928,41.033,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,29-05-2020 17:10:48
10,846534107,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,15201,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",29-05-2020 17:12:15,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,15.201,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,29-05-2020 17:12:15
0,845807479,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6224,27125,,False,"ShopOrderBO:0001,60358202",01-06-2020 07:55:12,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.224,27.125,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,01-06-2020 07:55:12
1,845807479,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5473,47450,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",01-06-2020 07:55:45,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.473,47.45,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,01-06-2020 07:55:45
2,845807479,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8456,24189,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",01-06-2020 07:56:37,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.456,24.189,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,01-06-2020 07:56:37
3,845807479,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9552,11048,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",01-06-2020 07:57:09,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.552,11.048,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 07:57:09
4,845807479,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3621,4024,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",01-06-2020 07:57:29,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.621,4.024,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 07:57:29
5,845807479,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14685,11059,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",01-06-2020 07:57:36,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.685,11.059,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,01-06-2020 07:57:36
6,845807479,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9314,8017,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:01,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.314,8.017,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,01-06-2020 07:58:01
7,845807479,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10445,4005,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:18,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.445,4.005,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,01-06-2020 07:58:18
8,845807479,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19643,41718,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:32,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.643,41.718,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,01-06-2020 07:58:32
9,845807479,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,4,70171,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",01-06-2020 07:59:32,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.004,70.171,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,01-06-2020 07:59:32
0,845378184,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6200,26749,,False,"ShopOrderBO:0001,60358202",01-06-2020 07:56:12,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.2,26.749,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,01-06-2020 07:56:12
1,845378184,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5465,47151,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",01-06-2020 07:56:44,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.465,47.151,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,01-06-2020 07:56:44
2,845378184,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8513,24144,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",01-06-2020 07:57:36,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.513,24.144,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,01-06-2020 07:57:36
3,845378184,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9560,10934,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:08,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.56,10.934,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 07:58:08
4,845378184,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3616,4048,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:27,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.616,4.048,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 07:58:27
5,845378184,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14839,11051,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:34,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.839,11.051,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,01-06-2020 07:58:34
6,845378184,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9470,8073,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:59,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.47,8.073,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,01-06-2020 07:58:59
7,845378184,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10464,4011,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",01-06-2020 07:59:16,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.464,4.011,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,01-06-2020 07:59:16
8,845378184,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19544,41703,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",01-06-2020 07:59:30,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.544,41.703,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,01-06-2020 07:59:30
9,845378184,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,70033,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",01-06-2020 08:00:30,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,70.033,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,01-06-2020 08:00:30
0,845423004,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6137,26953,,False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:12,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.137,26.953,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,01-06-2020 07:58:12
1,845423004,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5473,47366,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",01-06-2020 07:58:44,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.473,47.366,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,01-06-2020 07:58:44
2,845423004,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8390,23989,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",01-06-2020 07:59:36,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.39,23.989,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,01-06-2020 07:59:36
3,845423004,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9509,11027,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",01-06-2020 08:00:07,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.509,11.027,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 08:00:07
4,845423004,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3644,3993,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",01-06-2020 08:00:27,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.644,3.993,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 08:00:27
5,845423004,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14572,11062,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",01-06-2020 08:00:33,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.572,11.062,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,01-06-2020 08:00:33
6,845423004,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9457,8043,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",01-06-2020 08:00:58,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.457,8.043,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,01-06-2020 08:00:58
7,845423004,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10531,4017,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",01-06-2020 08:01:15,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.531,4.017,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,01-06-2020 08:01:15
8,845423004,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19865,42555,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",01-06-2020 08:01:29,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.865,42.555,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,01-06-2020 08:01:29
9,845423004,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,69387,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",01-06-2020 08:02:30,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,69.387,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,01-06-2020 08:02:30
0,845659676,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6102,27159,,False,"ShopOrderBO:0001,60358202",01-06-2020 08:01:12,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.102,27.159,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,01-06-2020 08:01:12
1,845659676,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5406,47015,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",01-06-2020 08:01:45,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.406,47.015,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,01-06-2020 08:01:45
2,845659676,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8382,24102,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",01-06-2020 08:02:37,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.382,24.102,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,01-06-2020 08:02:37
3,845659676,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9560,130983,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",01-06-2020 08:03:09,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.56,130.983,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,01-06-2020 08:03:09
4,845659676,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3672,4052,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",01-06-2020 08:05:28,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.672,4.052,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,01-06-2020 08:05:28
5,845659676,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14862,10962,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",01-06-2020 08:05:35,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.862,10.962,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,01-06-2020 08:05:35
6,845659676,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9447,8067,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",01-06-2020 08:05:59,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.447,8.067,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,01-06-2020 08:05:59
7,845659676,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10326,3984,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",01-06-2020 08:06:16,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.326,3.984,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,01-06-2020 08:06:16
8,845659676,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19878,42132,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",01-06-2020 08:06:29,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.878,42.132,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,01-06-2020 08:06:29
9,845659676,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,69946,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",01-06-2020 08:07:30,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,69.946,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,01-06-2020 08:07:30
0,846267008,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4071,2029,,False,"ShopOrderBO:0001,60840244",01-06-2020 11:39:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.071,2.029,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,01-06-2020 11:39:58
1,846267008,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,3,208647,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",01-06-2020 11:40:04,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,208.647,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,01-06-2020 11:40:04
